geocode,Distance2Center,minDist_subcenter,Build_Density,Urb_Build_Density,Pop_Density,Urb_Pop_Density,SF_share,m2cap,Pop_2018,transit_access,Car_HH,Car_cap,Inc_HH,Inc_cap,HH_size,share_65+,tCO2cap_res,tCO2cap_mob,tCO2cap_energy,Region,Country,pkm_cap_Car,pkm_cap_Transit,Pop_2017,city_size,Country_France,Country_Germany,Population,Income_cap_stand,City_Pop,clean_intersection_density_km,street_density_km,bike_lane_share
12167,7.91009327,2.592264889,4075573.262,4103695.923,124.8408805,125.7023195,2.87083365,40.93035661,20567.54136,50.80936547,0.574880498,0.332993422,2249.433665,1302.960558,1.726401962,0.226777707,1.763506968,0.3693,2.132806968,Berlin,Germany,1092.7216,2299.5039,0,3,0,1,20567.54136,1,3748148,44.6860619,9972.543748,0.0382
12169,7.168643592,2.226342273,2980922.853,3032868.254,81.79080788,83.21609011,2.306175711,39.22520288,17424.49572,56.81507969,0.715927884,0.431866683,2239.049014,1350.653734,1.657752063,0.221789004,1.680150436,0.5676,2.247750436,Berlin,Germany,2243.2621,1547.7105,0,3,0,1,17424.49572,1,3748148,51.62362402,12345.57686,0.0277
12203,9.091499425,2.985030034,3389796.441,3474650.666,65.49660325,67.13613046,8.249664392,42.42685031,20821.12841,33.47123623,0.790845683,0.454389046,2639.838598,1516.748171,1.740459391,0.232195078,2.027034581,0.4985,2.525534581,Berlin,Germany,1975.7222,1600.9899,0,3,0,1,20821.12841,1,3748148,39.17682139,9260.058771,0.0129
12205,10.57423444,4.297583424,2512868.691,2560085.783,59.77069714,60.89379541,30.83996744,45.59173162,18309.75463,28.49101627,0.998665205,0.518067687,2711.824622,1406.78648,1.927673219,0.253279143,2.208771098,0.6729,2.881671098,Berlin,Germany,2967.5372,1240.0565,0,3,0,1,18309.75463,1,3748148,41.62537273,9995.628282,0.0833
12207,11.12039104,4.377559425,1698625.744,2232341.681,38.99321624,51.2450622,12.38011347,40.06121388,21440.16004,27.44540001,0.724744329,0.498946931,2028.608303,1396.586144,1.452547923,0.272811918,1.911907698,0.5852,2.497107698,Berlin,Germany,2414.3915,2130.9135,0,3,0,1,21440.16004,1,3748148,42.23751056,9167.85857,0.0632
12209,11.04390143,3.484560666,1605500.355,1611648.759,52.75123379,52.95324925,34.2716483,44.21361454,15842.74943,27.44320547,0.941029964,0.442434498,2536.877513,1192.737929,2.126936229,0.28883403,2.296236798,0.5167,2.812936798,Berlin,Germany,2226.5357,1523.1633,0,3,0,1,15842.74943,0,3748148,44.07392407,10072.88661,0.0358
12247,8.684028572,2.207559088,2536296.47,2668117.114,61.12291096,64.29969314,9.437986179,39.90161493,21008.05794,48.67074015,0.765752104,0.420069792,2516.318429,1380.380612,1.822916381,0.271958175,1.893727307,0.5175,2.411227307,Berlin,Germany,2097.9229,2039.3326,0,3,0,1,21008.05794,1,3748148,38.97277545,9304.607918,0.0392
12249,9.76367724,1.726060881,2382392.142,2392557.616,62.67729745,62.9447364,15.78080145,38.44579157,24486.91108,34.60549968,0.863010475,0.505938274,2288.56138,1341.664822,1.70576238,0.248024956,1.763962504,0.5359,2.299862504,Berlin,Germany,1953.139,1618.095,0,3,0,1,24486.91108,1,3748148,36.52422411,9166.253545,0.0184
12277,10.8689629,1.891338394,4723355.669,5100315.586,34.59030001,37.35087057,17.23867075,36.80093994,23041.9265,27.9472865,0.774177957,0.464531019,2493.264766,1496.036939,1.666579682,0.247295528,1.712471795,0.5552,2.267671795,Berlin,Germany,2533.117,1733.405,0,3,0,1,23041.9265,1,3748148,29.38261604,7658.929423,0.061
12279,11.52429445,2.823933627,2980108.193,3087233.394,59.98736612,62.14371692,10.14754078,34.72110638,10314.96058,42.52563877,0.785184071,0.456479127,1874.303527,1089.655876,1.720087569,0.285714286,1.544798136,0.5425,2.087298136,Berlin,Germany,2229.7322,1896.8955,0,3,0,1,10314.96058,0,3748148,26.52597282,6960.231218,0.024
12305,12.59919548,3.969475386,1601618.495,1619072.923,53.00715446,53.58482609,34.02775505,42.71772119,21326.70123,27.97791188,1.037532137,0.546729217,2442.066031,1286.850597,1.897707502,0.293588778,2.107386794,0.8178,2.925186794,Berlin,Germany,3871.8545,1243.9515,0,3,0,1,21326.70123,1,3748148,38.7687295,10261.01023,0.0606
12307,13.72807155,4.831961382,1262587.442,1627971.323,32.64165283,42.08791644,37.78641799,43.85517879,13589.17914,14.13458085,1.104169445,0.500157044,2739.121877,1240.743535,2.207645496,0.271160257,2.266554359,0.5926,2.859154359,Berlin,Germany,2683.9335,2061.6093,0,3,0,1,13589.17914,0,3748148,27.3421566,6938.254449,0.0528
12309,13.84345707,5.396884769,1569213.049,1715458.007,59.86107673,65.43991172,32.09064749,39.8371031,17625.78087,16.84239631,0.988461931,0.515760183,2395.063116,1249.697283,1.916514621,0.242525101,1.847386979,0.7549,2.602286979,Berlin,Germany,3605.4396,1836.9767,0,3,0,1,17625.78087,0,3748148,28.15834038,7668.526928,0.0518
12347,7.454763784,1.49887312,2892945.511,3002423.754,44.9339165,46.63435856,10.56322479,33.16750443,17932.37188,26.07908569,0.750298453,0.383481394,2042.751745,1044.060913,1.956544605,0.183639804,1.481635156,0.6321,2.113735156,Berlin,Germany,3216.0432,1384.3887,0,3,0,1,17932.37188,0,3748148,27.13811065,7133.102003,0.0887
12349,10.56907538,2.895217496,1166259.065,1230341.532,35.31994377,37.26066962,25.43380053,38.11947215,22956.68408,24.99871327,0.850968398,0.438283301,2065.129975,1063.625845,1.941594392,0.272248116,1.726686386,0.6661,2.392786386,Berlin,Germany,3096.0397,1626.9071,0,3,0,1,22956.68408,0,3748148,21.4248242,5899.036618,0
12351,10.51908146,0.488375505,9488022.011,9603915.806,62.42412952,63.18662451,15.4688879,37.24267193,20819.62994,47.65042503,0.869891743,0.499986784,2006.373236,1153.201086,1.739829472,0.292103221,1.687786655,0.5554,2.243186655,Berlin,Germany,2398.3934,1494.7622,0,3,0,1,20819.62994,0,3748148,24.28146742,8106.972488,0.0414
12353,11.13401415,0.603661218,5829565.504,5934221.296,121.1554224,123.3304758,6.188694295,35.25403981,33198.06324,43.30661761,0.748943615,0.421875116,1862.165777,1048.945991,1.775273268,0.254928381,1.495015421,0.5582,2.053215421,Berlin,Germany,2447.9652,2002.193,0,3,0,1,33198.06324,0,3748148,23.05719176,7734.326032,0.0231
12355,13.65331453,3.177958722,1553791.344,1672192.347,34.58147177,37.21662671,48.24313973,40.56597073,27774.8088,16.53832399,1.09426629,0.575573943,2669.189336,1403.968891,1.901174131,0.252224891,1.884315905,0.8535,2.737815905,Berlin,Germany,4223.4715,1621.966,0,3,0,1,27774.8088,1,3748148,28.36238632,8016.10736,0.0541
12357,12.38466894,2.386400517,3114629.772,3294117.734,42.12916743,44.55696108,51.79204958,42.47760348,15954.81769,32.80716175,1.166588225,0.618428132,2582.076029,1368.802138,1.886376386,0.266978297,2.054281519,0.8714,2.925681519,Berlin,Germany,3966.0638,1663.2443,0,3,0,1,15954.81769,1,3748148,34.48376466,9781.655094,0.0399
12359,8.539949308,2.167030812,2296305.76,2381002.242,50.9494544,52.82866387,14.20672516,34.51036803,24372.15515,35.09567624,0.648855969,0.394347749,2099.318824,1275.878921,1.645390319,0.23669401,1.636360687,0.4955,2.131860687,Berlin,Germany,2101.6365,1679.168,0,3,0,1,24372.15515,1,3748148,26.32192687,6904.054309,0.0514
12435,5.796174305,2.28369918,3082530.755,3254718.248,48.65378914,51.37154759,0.509242524,35.76425514,19132.67317,34.02427777,0.432315189,0.269675209,2307.221255,1439.228579,1.603095775,0.138641189,1.308798306,0.377,1.685798306,Berlin,Germany,1391.3073,1642.334,0,3,0,1,19132.67317,1,3748148,29.38261604,6888.173821,0.0375
12437,8.689880527,0.264660784,1687879.371,1855490.521,35.43691519,38.95590016,7.41884118,36.80930488,22869.60679,21.8079059,0.590331658,0.362409239,1917.773858,1177.336426,1.628908963,0.241435077,1.425004529,0.4056,1.830604529,Berlin,Germany,1667.2024,1759.8347,0,3,0,1,22869.60679,0,3748148,18.97627286,6103.102559,0.0944
12439,11.63459089,1.487676667,3233389.563,4223527.663,36.22178562,47.31372777,7.674062031,34.27826095,12520.42945,33.72200282,0.772804082,0.432816704,2331.590087,1305.830496,1.785522772,0.190125455,1.310111247,0.5763,1.886411247,Berlin,Germany,2589.8745,2178.1268,0,3,0,1,12520.42945,1,3748148,27.3421566,7211.391983,0.0595
12459,10.93370661,0.654269811,2621194.589,3116843.676,28.80374822,34.25033031,2.05857442,34.27645784,23307.78456,27.18336011,0.708745022,0.364198161,2173.92448,1117.100328,1.946042288,0.125378297,1.329753295,0.4589,1.788653295,Berlin,Germany,1691.3013,2104.0663,0,3,0,1,23307.78456,0,3748148,24.07742148,6725.186001,0.0348
12487,11.48765035,2.294144141,1771331.07,2026174.995,31.96929235,36.56875998,16.73490068,38.49070252,20344.4293,26.86055032,0.703176442,0.377022713,2291.596441,1228.687221,1.865077135,0.241409997,1.514821948,0.7082,2.223021948,Berlin,Germany,3147.2541,1758.0353,0,3,0,1,20344.4293,0,3748148,24.28146742,5991.310275,0.0615
12489,14.0785662,0.849129491,3246544.767,3663375.654,31.85768776,35.94796502,10.43926799,37.26387031,19543.77529,21.25506505,0.641878533,0.353014825,2482.279878,1365.182901,1.81827642,0.17978332,1.41312028,0.5524,1.96552028,Berlin,Germany,2503.3626,1795.0241,0,3,0,1,19543.77529,1,3748148,39.17682139,9619.700767,0.1091
12524,15.68423449,3.019565368,1077400.425,1218411.697,34.95922232,39.53472115,39.53937487,37.88674976,28168.45291,14.61058753,1.027706044,0.559600319,2523.222453,1373.929927,1.836500104,0.175344536,1.630459699,0.7792,2.409659699,Berlin,Germany,3577.4391,1897.4066,0,3,0,1,28168.45291,1,3748148,45.29819973,10195.05952,0.0536
12526,17.76644987,4.178604199,831542.6378,1095341.828,18.89741853,24.89244931,65.45055238,40.16209231,12035.41074,5.892669889,1.029440959,0.551274631,2366.525079,1267.294863,1.867383154,0.220866333,1.863709748,0.8995,2.763209748,Berlin,Germany,4314.6891,1289.1898,0,3,0,1,12035.41074,1,3748148,34.89185655,8446.179691,0.0626
12527,19.77013926,5.420114554,194664.9089,1098738.376,4.159217856,23.47568598,41.59289713,45.62446094,10898.13636,2.78996976,0.993805125,0.561602377,2538.347343,1434.428005,1.769588529,0.264332084,2.022066571,1.0329,3.054966571,Berlin,Germany,4653.1134,3082.0504,0,3,0,1,10898.13636,1,3748148,1.020229724,130.7461119,0
12555,14.77317334,0.472560425,2228276.591,3212328.237,30.12732508,43.43215625,13.56768597,41.39197598,30445.02291,24.75277596,0.711945097,0.415290999,2337.02886,1363.233001,1.714328261,0.241211718,1.688280172,0.5601,2.248380172,Berlin,Germany,2181.5588,2813.3237,0,3,0,1,30445.02291,1,3748148,25.30169715,6116.21496,0.1084
12557,16.00396505,1.711564434,1396098.906,2498892.483,29.60687489,52.99366457,14.47478935,39.14965604,23967.91359,12.96265353,0.898900085,0.499353108,2298.2543,1276.71634,1.80012915,0.246635079,1.509750308,0.7023,2.212050308,Berlin,Germany,3018.0598,1770.89,0,3,0,1,23967.91359,1,3748148,22.24100798,5811.059148,0.0502
12559,18.28445143,3.183202934,191887.2948,1348573.855,4.770987484,33.5302501,37.03377605,41.404991,17949.63242,3.515145248,0.858554909,0.524841388,2053.287696,1255.190966,1.635836898,0.3224884,1.812164808,0.8192,2.631364808,Berlin,Germany,3280.7396,2716.4005,0,3,0,1,17949.63242,0,3748148,1.020229724,350.3856559,0
12587,17.93235634,2.875697805,619399.4032,2079332.308,12.49397684,41.94245192,12.79759401,39.30852384,19111.92454,7.891318152,0.765509646,0.415613797,2434.673945,1321.843673,1.841877368,0.300109643,1.575324582,0.5958,2.171124582,Berlin,Germany,2418.3018,1761.1521,0,3,0,1,19111.92454,1,3748148,21.01673231,4950.816953,0.0227
12589,23.75344696,8.641864944,179078.8348,687795.8139,4.419446171,16.97395775,74.9255782,47.75772924,9477,3.7077931,1.04299154,0.491011904,2666.280995,1255.212202,2.124167523,0.276564314,2.210142271,0.8046,3.014742271,Berlin,Germany,3578.4045,4043.5945,0,3,0,1,9477,0,3748148,30.40284577,8062.383756,0.0329
12619,14.1437012,1.559011825,3435830.767,3477204.359,101.0765479,102.2936916,3.523720779,33.58408253,27167.51799,24.1467004,0.750703456,0.469065101,1883.076325,1176.610257,1.600424877,0.187167505,1.363393456,0.4755,1.838893456,Berlin,Germany,1808.7845,2886.1026,0,3,0,1,27167.51799,0,3748148,35.29994844,8804.921028,0.0144
12621,14.00738649,3.423537043,727646.0857,874516.7033,21.11471725,25.37658524,73.01839681,45.17361736,17249.68641,16.26710918,1.10983119,0.500472156,2610.331927,1177.114556,2.2175683,0.228519729,2.12719024,0.6706,2.79779024,Berlin,Germany,3122.3455,1905.019,0,3,0,1,17249.68641,0,3748148,35.29994844,8478.232452,0.0157
12623,15.97329049,3.591007348,892886.1755,958040.2669,22.32432997,23.95334101,80.95308056,46.2876828,30013.45716,7.973977107,1.378009305,0.604913822,3098.552094,1360.191824,2.278025819,0.217830668,2.088694171,0.9407,3.029394171,Berlin,Germany,3965.0912,2524.2575,0,3,0,1,30013.45716,1,3748148,28.77047821,7169.890058,0.0717
12627,15.68718034,0.423992829,3728752.25,3795224.511,99.17655613,100.9445711,0.502347996,31.92487134,39519.51922,22.38721809,0.742569772,0.375759256,2141.092167,1083.447282,1.976184908,0.122157522,1.117020613,0.5404,1.657420613,Berlin,Germany,2074.1875,2640.9947,0,3,0,1,39519.51922,0,3748148,36.52422411,9042.376027,0.0609
12629,14.49002789,1.308846946,2369771.135,2369771.135,96.77748652,96.77748652,0.406829767,31.8836178,16116.36243,28.52595975,0.62813365,0.45343123,1539.215316,1111.114321,1.385289782,0.122169563,1.143912668,0.5099,1.653812668,Berlin,Germany,1804.7226,2852.9371,0,3,0,1,16116.36243,0,3748148,29.58666199,8000.163006,0.0427
12679,12.35763536,0.817547016,6707142.057,6707142.057,121.0997076,121.0997076,0.664988374,35.00222451,27677.32541,47.42108439,0.683955783,0.440845209,1757.920185,1133.071332,1.551464709,0.235585822,1.323524547,0.5369,1.860424547,Berlin,Germany,2307.1567,2027.6154,0,3,0,1,27677.32541,0,3748148,35.29994844,10193.34431,0.0003
12681,10.88908969,2.474378952,4301191.586,5040374.501,22.45991548,26.31977279,5.672547524,35.58308089,20069.07047,30.30263325,0.593664335,0.360162856,1997.669035,1211.941062,1.648321934,0.266323852,1.367421125,0.3889,1.756321125,Berlin,Germany,1434.2918,2451.0622,0,3,0,1,20069.07047,0,3748148,24.07742148,7149.276725,0.0342
12683,12.18863547,3.772869328,1128064.048,1259056.793,21.80309492,24.33490795,55.12320387,41.6439569,27561.47996,18.24681228,1.123356039,0.494133433,2766.036431,1216.703368,2.273386022,0.240217786,1.909208289,0.631,2.540208289,Berlin,Germany,2707.2291,1913.1713,0,3,0,1,27561.47996,0,3748148,27.3421566,8577.064146,0.0394
12685,12.44030283,1.593361834,2068309.967,2092502.432,56.14776894,56.80451427,8.612220191,36.97719055,19484.63211,29.72937644,0.858051035,0.521014958,2014.089127,1222.96987,1.646883686,0.270817271,1.465842019,0.6004,2.066242019,Berlin,Germany,2700.7696,1614.1582,0,3,0,1,19484.63211,0,3748148,43.46178623,11213.93499,0.0115
12687,13.25081191,0.341697291,5060187.731,5198728.271,119.9517857,123.2358901,0.989388148,33.55898214,19618.9847,38.33102528,0.741236954,0.446019142,1697.228015,1021.260717,1.661894938,0.220905923,1.237680438,0.7021,1.939780438,Berlin,Germany,3083.5522,1977.9894,0,3,0,1,19618.9847,0,3748148,31.21902955,9140.033641,0.0208
12689,13.9124659,1.555966383,2468348.942,2549041.791,80.05233516,82.66932779,1.028500154,31.98139209,24264.97594,23.14196665,0.546683416,0.355115664,1683.021575,1093.26039,1.539451708,0.137071013,1.113586712,0.5177,1.631286712,Berlin,Germany,2090.7163,2581.5411,0,3,0,1,24264.97594,0,3748148,29.38261604,8258.264802,0.058
13051,9.986865911,3.428411779,1212712.99,2604782.326,33.19723895,71.30424266,4.572545685,33.11768,23931.98189,20.09626109,0.797017134,0.450482092,2058.28485,1163.363277,1.769253758,0.185335873,1.150891013,0.4985,1.649391013,Berlin,Germany,1962.1025,2307.7609,0,3,0,1,23931.98189,0,3748148,27.75024849,8068.302925,0.0176
13053,9.150893651,1.642992705,3090308.618,3277075.283,36.13045776,38.31404714,18.54892784,36.72568318,23238.46872,43.66816343,0.925373931,0.475002947,2443.676324,1254.361525,1.948143558,0.205509059,1.412947411,0.577,1.989947411,Berlin,Germany,2527.2002,1684.4505,0,3,0,1,23238.46872,0,3748148,37.13636194,9156.722559,0.0178
13055,8.150528099,0.535763116,5466525.248,5615894.094,92.49406633,95.02139974,3.806288733,35.21339597,29754.01897,45.56131912,0.703626984,0.410513256,2093.101473,1221.166785,1.714017691,0.21391978,1.26766098,0.51,1.77766098,Berlin,Germany,2041.1839,1858.4385,0,3,0,1,29754.01897,0,3748148,33.25948899,8280.992052,0.0091
13057,11.68346662,2.56132986,1323766.523,2086240.229,36.5011669,57.52540303,4.695046614,33.89623246,17173,18.95604548,0.753151598,0.452963459,1894.920912,1139.650945,1.662720432,0.135911023,1.180235881,0.5753,1.755535881,Berlin,Germany,2421.2468,1444.0529,0,3,0,1,17173,0,3748148,10.61038913,3455.325455,0.2398
13059,11.24162544,3.958097424,780425.4945,1922181.289,24.88044787,61.28032936,12.09162726,33.57121011,15858.99679,15.22179728,0.92073717,0.461989016,2250.922368,1129.422645,1.99298498,0.172049768,1.167514564,0.6749,1.842414564,Berlin,Germany,3214.8264,1757.9783,0,3,0,1,15858.99679,0,3748148,20.20054853,6034.793486,0.0338
13086,6.367308906,2.296284426,4358452.783,4441897.262,84.82652923,86.45057012,3.674687312,37.31140613,28098.68762,42.12372099,0.584451843,0.348421118,2322.76718,1384.718259,1.677429444,0.13836478,1.587952449,0.3224,1.910352449,Berlin,Germany,1222.8551,1184.7997,0,3,0,1,28098.68762,1,3748148,47.33865918,10383.6898,0.0505
13088,7.528273854,2.366105346,2371076.226,2702697.1,38.95067274,44.39834921,7.248255748,36.9518734,27005.28388,32.73620617,0.891198088,0.463695838,2567.202981,1335.731478,1.921945409,0.197112841,1.456096901,0.4397,1.895796901,Berlin,Germany,1847.4272,1527.177,0,3,0,1,27005.28388,1,3748148,26.93406471,7343.097723,0.08
13089,7.267081277,2.814138892,1205508.238,1313983.931,19.99909733,21.7986835,51.53726369,42.26764292,7771.498559,17.24170188,0.937281992,0.495090043,2755.827172,1455.679938,1.893154601,0.198668581,1.906439167,0.4628,2.369239167,Berlin,Germany,2323.5181,1055.9551,0,3,0,1,7771.498559,1,3748148,36.932316,8080.103514,0.0127
13125,14.70550764,9.390106241,690582.4735,1513383.062,14.7227937,32.26439632,27.40083558,37.02604963,35397.42952,4.228712146,0.975843085,0.530626827,1944.118001,1057.138367,1.839038352,0.208949449,1.493861363,0.615,2.108861363,Berlin,Germany,2709.4945,2455.768,0,3,0,1,35397.42952,0,3748148,26.93406471,5933.122697,0.022
13127,11.54264846,5.810005833,806421.4965,1623909.085,14.3870902,28.97160676,39.60654348,39.41796863,21619.22399,7.564613139,1.085196151,0.58292403,2406.403591,1292.623899,1.861642504,0.175340502,1.595768598,0.5866,2.182368598,Berlin,Germany,2679.0577,1494.1617,0,3,0,1,21619.22399,1,3748148,22.64909987,6661.801169,0.0014
13129,10.1626982,5.690805865,413562.0654,685240.1915,9.194974641,15.23535815,76.36444476,45.96668645,6997.779516,10.66460555,1.434203081,0.671992693,2576.237402,1207.090358,2.134253981,0.234811402,2.155539886,0.6023,2.757839886,Berlin,Germany,2878.0273,1593.4652,0,3,0,1,6997.779516,0,3748148,21.4248242,6252.094664,0.0596
13156,8.064014608,3.33922439,2545725.084,2545725.084,51.22393316,51.22393316,20.60435366,40.13410964,29626.90697,25.43030019,0.934502607,0.444177297,2826.508591,1343.46436,2.103895476,0.195262234,1.666589501,0.3986,2.065189501,Berlin,Germany,1619.5073,1433.8201,0,3,0,1,29626.90697,1,3748148,33.05544305,8275.053294,0.1228
13158,8.498323948,0.797742339,1752249.221,1765058.731,27.43178659,27.63232185,29.85024163,40.79774742,18964.34798,22.80366999,0.976095957,0.485038924,2643.911402,1313.805197,2.012407477,0.205639281,1.77412118,0.5937,2.36782118,Berlin,Germany,2498.926,1866.5912,0,3,0,1,18964.34798,1,3748148,31.83116738,7181.153803,0.3643
13159,11.92907946,4.582084814,83593.15669,399614.3958,2.055610897,9.826781749,78.65055388,41.61925602,2248.180959,2.579356687,1.311628301,0.736704511,2168.886861,1218.202392,1.780399444,0.238451386,2.013812433,0.6643,2.678112433,Berlin,Germany,2689.5102,538.9476,0,3,0,1,2248.180959,0,3748148,4.897102674,1577.681,0
13187,6.484856798,2.3414339,5055060.077,5303823.473,106.6634344,111.9124241,2.557911577,39.06353694,35403.18875,53.67677193,0.558500432,0.322677843,2668.394717,1541.685203,1.730829816,0.157445834,1.590505504,0.3343,1.924805504,Berlin,Germany,1194.6347,1970.8807,0,3,0,1,35403.18875,1,3748148,43.05369434,9592.883212,0.0347
